298025,Netflix-zuul,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 10']
298025,Netflix-zuul,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 6'; 'max_features: log2'; 'min_samples_split: 10'; 'splitter: random']
298025,Netflix-zuul,LogisticRegressionModel,implementation,['C: 89.44799763304167'; 'max_iter: 50']
298025,Netflix-zuul,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Netflix-zuul,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 10'; 'n_estimators: 10']
298025,Netflix-Hystrix,LinearSVMModel,implementation,['C: 4.986001109118675'; 'kernel: linear'; 'shrinking: false']
298025,Netflix-Hystrix,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 6'; 'max_features: null'; 'min_samples_split: 2'; 'n_estimators: 10']
298025,Netflix-Hystrix,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: best']
298025,Netflix-Hystrix,LogisticRegressionModel,implementation,['C: 95.05917372321842'; 'max_iter: 50']
298025,Netflix-Hystrix,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Netflix-Hystrix,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 10'; 'n_estimators: 50']
298025,Netflix-Hystrix,LinearSVMModel,implementation,['C: 3.9787555672138173'; 'kernel: linear'; 'shrinking: false']
298025,Netflix-Hystrix,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 150']
298025,Netflix-Hystrix,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 6'; 'max_features: log2'; 'min_samples_split: 10'; 'splitter: random']
298025,Netflix-Hystrix,LogisticRegressionModel,implementation,['C: 60.662259505132006'; 'max_iter: 50']
298025,Netflix-Hystrix,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Netflix-Hystrix,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 3'; 'n_estimators: 150']
298025,Netflix-conductor,LinearSVMModel,implementation,['C: 3.500870669390792'; 'kernel: linear'; 'shrinking: false']
298025,Netflix-conductor,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 6'; 'max_features: log2'; 'min_samples_split: 3'; 'n_estimators: 10']
298025,Netflix-conductor,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 6'; 'max_features: log2'; 'min_samples_split: 11'; 'splitter: best']
298025,Netflix-conductor,LogisticRegressionModel,implementation,['C: 22.756216030483557'; 'max_iter: 50']
298025,Netflix-conductor,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Netflix-conductor,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
298025,Netflix-conductor,LinearSVMModel,implementation,['C: 5.395582472564431'; 'kernel: linear'; 'shrinking: false']
298025,Netflix-conductor,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 10']
298025,Netflix-conductor,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: best']
298025,Netflix-conductor,LogisticRegressionModel,implementation,['C: 39.15370121576897'; 'max_iter: 50']
298025,Netflix-conductor,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Netflix-conductor,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 2'; 'n_estimators: 10']
298025,Netflix-eureka,LinearSVMModel,implementation,['C: 7.4243513732908895'; 'kernel: linear'; 'shrinking: false']
298025,Netflix-eureka,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: log2'; 'min_samples_split: 2'; 'n_estimators: 10']
298025,Netflix-eureka,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: best']
298025,Netflix-eureka,LogisticRegressionModel,implementation,['C: 70.36828274995925'; 'max_iter: 50']
298025,Netflix-eureka,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Netflix-eureka,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
298025,Netflix-eureka,LinearSVMModel,implementation,['C: 1.3519128068660458'; 'kernel: linear'; 'shrinking: false']
298025,Netflix-eureka,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 6'; 'max_features: log2'; 'min_samples_split: 2'; 'n_estimators: 10']
298025,Netflix-eureka,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: log2'; 'min_samples_split: 2'; 'splitter: random']
298025,Netflix-eureka,LogisticRegressionModel,implementation,['C: 3.19090679206549'; 'max_iter: 50']
298025,Netflix-eureka,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Netflix-eureka,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 5'; 'n_estimators: 200']
298025,Spring-boot,LinearSVMModel,implementation,['C: 9.632014911280116'; 'kernel: linear'; 'shrinking: false']
298025,Spring-boot,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 3'; 'n_estimators: 10']
298025,Spring-boot,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 12'; 'max_features: null'; 'min_samples_split: 10'; 'splitter: random']
298025,Spring-boot,LogisticRegressionModel,implementation,['C: 94.23863468801194'; 'max_iter: 50']
298025,Spring-boot,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Spring-boot,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 4'; 'n_estimators: 200']
298025,Spring-boot,LinearSVMModel,implementation,['C: 4.564782355516585'; 'kernel: linear'; 'shrinking: false']
298025,Spring-boot,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 5'; 'n_estimators: 10']
298025,Spring-boot,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 24'; 'max_features: null'; 'min_samples_split: 5'; 'splitter: best']
298025,Spring-boot,LogisticRegressionModel,implementation,['C: 9.023134306931304'; 'max_iter: 50']
298025,Spring-boot,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Spring-boot,GradientBoostingRegressorModel,implementation,['max_depth: 12'; 'min_samples_split: 2'; 'n_estimators: 200']
298025,Spring-security,LinearSVMModel,implementation,['C: 1.5687035585408196'; 'kernel: linear'; 'shrinking: false']
298025,Spring-security,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 3'; 'max_features: null'; 'min_samples_split: 10'; 'n_estimators: 10']
298025,Spring-security,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: null'; 'min_samples_split: 10'; 'splitter: best']
298025,Spring-security,LogisticRegressionModel,implementation,['C: 2.7339647644631473'; 'max_iter: 50']
298025,Spring-security,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Spring-security,GradientBoostingRegressorModel,implementation,['max_depth: 12'; 'min_samples_split: 10'; 'n_estimators: 100']
298025,Spring-security,LinearSVMModel,implementation,['C: 2.08072387714592'; 'kernel: linear'; 'shrinking: false']
298025,Spring-security,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 24'; 'max_features: null'; 'min_samples_split: 3'; 'n_estimators: 50']
298025,Spring-security,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 24'; 'max_features: sqrt'; 'min_samples_split: 11'; 'splitter: best']
298025,Spring-security,LogisticRegressionModel,implementation,['C: 4.018539629689725'; 'max_iter: 50']
298025,Spring-security,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
298025,Spring-security,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 200']

