667796,Spring-boot,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: null'; 'min_samples_split: 3'; 'splitter: random']
667796,Spring-boot,LogisticRegressionModel,implementation,['C: 4.120711799232448'; 'max_iter: 50']
667796,Spring-boot,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Spring-boot,GradientBoostingRegressorModel,implementation,['max_depth: 24'; 'min_samples_split: 4'; 'n_estimators: 50']
667796,Spring-security,LinearSVMModel,implementation,['C: 7.003904967532106'; 'kernel: linear'; 'shrinking: false']
667796,Spring-security,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 100']
667796,Spring-security,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 24'; 'max_features: null'; 'min_samples_split: 2'; 'splitter: random']
667796,Spring-security,LogisticRegressionModel,implementation,['C: 94.10562012601005'; 'max_iter: 50']
667796,Spring-security,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Spring-security,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 5'; 'n_estimators: 50']
667796,Spring-security,LinearSVMModel,implementation,['C: 9.927514778888007'; 'kernel: linear'; 'shrinking: false']
667796,Spring-security,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 24'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 200']
667796,Spring-security,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: random']
667796,Spring-security,LogisticRegressionModel,implementation,['C: 19.971880937508118'; 'max_iter: 50']
667796,Spring-security,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Spring-security,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 4'; 'n_estimators: 200']
667796,Netflix-zuul,LinearSVMModel,implementation,['C: 0.8259702392355331'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-zuul,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 3'; 'max_features: log2'; 'min_samples_split: 2'; 'n_estimators: 50']
667796,Netflix-zuul,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 3'; 'max_features: log2'; 'min_samples_split: 2'; 'splitter: best']
667796,Netflix-zuul,LogisticRegressionModel,implementation,['C: 48.08565558501264'; 'max_iter: 50']
667796,Netflix-zuul,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-zuul,GradientBoostingRegressorModel,implementation,['max_depth: 12'; 'min_samples_split: 3'; 'n_estimators: 50']
667796,Netflix-zuul,LinearSVMModel,implementation,['C: 3.0331103928514698'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-zuul,RandomForestModel,implementation,['bootstrap: false'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 50']
667796,Netflix-zuul,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 10'; 'splitter: best']
667796,Netflix-zuul,LogisticRegressionModel,implementation,['C: 80.06024909266392'; 'max_iter: 50']
667796,Netflix-zuul,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-zuul,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
667796,Netflix-Hystrix,LinearSVMModel,implementation,['C: 7.037574308592076'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-Hystrix,RandomForestModel,implementation,['bootstrap: false'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 50']
667796,Netflix-Hystrix,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 24'; 'max_features: sqrt'; 'min_samples_split: 10'; 'splitter: best']
667796,Netflix-Hystrix,LogisticRegressionModel,implementation,['C: 0.6391405635775071'; 'max_iter: 50']
667796,Netflix-Hystrix,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-Hystrix,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 4'; 'n_estimators: 50']
667796,Netflix-Hystrix,LinearSVMModel,implementation,['C: 2.6483620939995625'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-Hystrix,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 50']
667796,Netflix-Hystrix,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 24'; 'max_features: log2'; 'min_samples_split: 5'; 'splitter: best']
667796,Netflix-Hystrix,LogisticRegressionModel,implementation,['C: 14.676848210453816'; 'max_iter: 50']
667796,Netflix-Hystrix,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-Hystrix,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
667796,Netflix-conductor,LinearSVMModel,implementation,['C: 1.3248046093965031'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-conductor,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 50']
667796,Netflix-conductor,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 3'; 'max_features: null'; 'min_samples_split: 2'; 'splitter: random']
667796,Netflix-conductor,LogisticRegressionModel,implementation,['C: 7.866031710179499'; 'max_iter: 50']
667796,Netflix-conductor,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-conductor,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
667796,Netflix-conductor,LinearSVMModel,implementation,['C: 9.991013423529363'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-conductor,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 3'; 'n_estimators: 50']
667796,Netflix-conductor,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: random']
667796,Netflix-conductor,LogisticRegressionModel,implementation,['C: 71.97240671282319'; 'max_iter: 50']
667796,Netflix-conductor,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-conductor,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
667796,Netflix-eureka,LinearSVMModel,implementation,['C: 3.8703516115266807'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-eureka,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 50']
667796,Netflix-eureka,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 11'; 'splitter: best']
667796,Netflix-eureka,LogisticRegressionModel,implementation,['C: 69.21941168341735'; 'max_iter: 50']
667796,Netflix-eureka,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-eureka,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
667796,Netflix-eureka,LinearSVMModel,implementation,['C: 2.4217349396310626'; 'kernel: linear'; 'shrinking: false']
667796,Netflix-eureka,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 5'; 'n_estimators: 150']
667796,Netflix-eureka,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: null'; 'min_samples_split: 2'; 'splitter: random']
667796,Netflix-eureka,LogisticRegressionModel,implementation,['C: 36.66297139761607'; 'max_iter: 50']
667796,Netflix-eureka,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
667796,Netflix-eureka,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 4'; 'n_estimators: 150']

